talentlinkId,skill,cleaned_description,reference_text,match_signal_score,similarity_score,semantic_evidence_score,hybrid_score,competency_score,score_band,evidence_excerpt
71462,SQL,position project analyst risk analyst business analyst data analyst senior consultant biography consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme,"Uses SQL to query databases, join tables, transform data, and support reporting or analysis.",0.0,0.016843,0.140355,0.056142,5.61,low,Supported reporting and control improvements across a regulated programme.
71462,Python,position project analyst risk analyst business analyst data analyst senior consultant biography consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme,"Uses Python for scripting, automation, backend development, and data analysis.",0.0,0.016099,0.134158,0.053663,5.37,low,"Consulting professional supporting data quality, governance, and delivery outcomes."
71462,Regulatory Reporting,position project analyst risk analyst business analyst data analyst senior consultant biography consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme,"Supports regulatory reporting by preparing accurate submissions, validating data, and meeting reporting requirements.",0.0,0.02918,0.243163,0.097265,9.73,low,Supported reporting and control improvements across a regulated programme.
23891786,Data Governance,position data analyst business analyst project analyst risk analyst senior consultant biography experienced consultant with a background in data risk and transformation delivery brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme,"Evidence of Data Governance includes practical delivery using Data Governance to solve problems, support implementation, analyse information, and contribute to business outcomes.",0.0,0.026461,0.220511,0.088204,8.82,low,"Experienced consultant with a background in data, risk, and transformation delivery."
23891786,Programme Delivery,position data analyst business analyst project analyst risk analyst senior consultant biography experienced consultant with a background in data risk and transformation delivery brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme,"Supports programme delivery through planning, coordination, tracking actions, and driving milestones.",0.0,0.036591,0.304926,0.121971,12.2,low,"Contributed to stakeholder coordination, issue tracking, and process improvement activity."
23891786,Stakeholder Management,position data analyst business analyst project analyst risk analyst senior consultant biography experienced consultant with a background in data risk and transformation delivery brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme,"Manages stakeholders by gathering requirements, aligning priorities, and communicating progress clearly.",0.0,0.015944,0.132864,0.053145,5.31,low,Worked with business and technology teams to refine requirements and test delivery outputs.
23891786,Regulatory Reporting,position data analyst business analyst project analyst risk analyst senior consultant biography experienced consultant with a background in data risk and transformation delivery brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme,"Supports regulatory reporting by preparing accurate submissions, validating data, and meeting reporting requirements.",0.0,0.02918,0.243163,0.097265,9.73,low,Supported reporting and control improvements across a regulated programme.
23891786,Risk Controls,position data analyst business analyst project analyst risk analyst senior consultant biography experienced consultant with a background in data risk and transformation delivery brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme,"Applies risk controls to assess issues, strengthen governance, and improve control effectiveness.",0.0,0.020042,0.167018,0.066807,6.68,low,Supported reporting and control improvements across a regulated programme.
23891786,Python,position data analyst business analyst project analyst risk analyst senior consultant biography experienced consultant with a background in data risk and transformation delivery brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme,"Uses Python for scripting, automation, backend development, and data analysis.",0.0,0.018583,0.154859,0.061944,6.19,low,"Experienced consultant with a background in data, risk, and transformation delivery."
23891786,ETL Design,position data analyst business analyst project analyst risk analyst senior consultant biography experienced consultant with a background in data risk and transformation delivery brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme,"Designs ETL processes to extract, transform, validate, and load data across systems.",0.0,0.016993,0.141606,0.056642,5.66,low,"Experienced consultant with a background in data, risk, and transformation delivery."
23891786,Data Analysis,position data analyst business analyst project analyst risk analyst senior consultant biography experienced consultant with a background in data risk and transformation delivery brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme,"Applies data analysis to interpret datasets, identify patterns, and produce actionable insights.",0.0,0.016244,0.135364,0.054145,5.41,low,"Experienced consultant with a background in data, risk, and transformation delivery."
23891786,SQL,position data analyst business analyst project analyst risk analyst senior consultant biography experienced consultant with a background in data risk and transformation delivery brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme,"Uses SQL to query databases, join tables, transform data, and support reporting or analysis.",0.0,0.016843,0.140355,0.056142,5.61,low,Supported reporting and control improvements across a regulated programme.
23891786,Power BI,position data analyst business analyst project analyst risk analyst senior consultant biography experienced consultant with a background in data risk and transformation delivery brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme,"Uses Power BI to build dashboards, visualise data, and communicate performance insights.",0.0,0.016043,0.133691,0.053477,5.35,low,"Experienced consultant with a background in data, risk, and transformation delivery."
92590645,SQL,position consultant data analyst risk analyst biography experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration description supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity,"Uses SQL to query databases, join tables, transform data, and support reporting or analysis.",0.0,0.019378,0.16148,0.064592,6.46,low,Consultant Data Analyst Risk Analyst
92590645,Power BI,position consultant data analyst risk analyst biography experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration description supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity,"Uses Power BI to build dashboards, visualise data, and communicate performance insights.",0.0,0.019901,0.165842,0.066337,6.63,low,Consultant Data Analyst Risk Analyst
92590645,Data Governance,position consultant data analyst risk analyst biography experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration description supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity,"Evidence of Data Governance includes practical delivery using Data Governance to solve problems, support implementation, analyse information, and contribute to business outcomes.",0.0,0.026461,0.220511,0.088204,8.82,low,"Experienced consultant with a background in data, risk, and transformation delivery."
92590645,ETL Design,position consultant data analyst risk analyst biography experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration description supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity,"Designs ETL processes to extract, transform, validate, and load data across systems.",0.0,0.021079,0.17566,0.070264,7.03,low,Consultant Data Analyst Risk Analyst
92590645,Python,position consultant data analyst risk analyst biography experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration description supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity,"Uses Python for scripting, automation, backend development, and data analysis.",0.0,0.023052,0.1921,0.07684,7.68,low,Consultant Data Analyst Risk Analyst
92590645,Programme Delivery,position consultant data analyst risk analyst biography experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration description supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity,"Supports programme delivery through planning, coordination, tracking actions, and driving milestones.",0.0,0.036591,0.304926,0.121971,12.2,low,"Contributed to stakeholder coordination, issue tracking, and process improvement activity."
92590645,Data Analysis,position consultant data analyst risk analyst biography experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration description supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity,"Applies data analysis to interpret datasets, identify patterns, and produce actionable insights.",0.0,0.02015,0.167916,0.067167,6.72,low,Consultant Data Analyst Risk Analyst
92590645,Stakeholder Management,position consultant data analyst risk analyst biography experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration description supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity,"Manages stakeholders by gathering requirements, aligning priorities, and communicating progress clearly.",0.0,0.015944,0.132864,0.053145,5.31,low,Worked with business and technology teams to refine requirements and test delivery outputs.
92590645,Risk Controls,position consultant data analyst risk analyst biography experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration description supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity,"Applies risk controls to assess issues, strengthen governance, and improve control effectiveness.",0.0,0.023436,0.195298,0.078119,7.81,low,Consultant Data Analyst Risk Analyst
92590645,Regulatory Reporting,position consultant data analyst risk analyst biography experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration description supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity,"Supports regulatory reporting by preparing accurate submissions, validating data, and meeting reporting requirements.",0.0,0.02918,0.243163,0.097265,9.73,low,Supported reporting and control improvements across a regulated programme.
853448,ETL Design,position data analyst consultant senior consultant project analyst risk analyst biography business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs,"Designs ETL processes to extract, transform, validate, and load data across systems.",0.0,0.01394,0.11617,0.046468,4.65,low,Data Analyst Consultant Senior Consultant Project Analyst Risk Analyst
853448,Data Analysis,position data analyst consultant senior consultant project analyst risk analyst biography business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs,"Applies data analysis to interpret datasets, identify patterns, and produce actionable insights.",0.0,0.013326,0.111049,0.044419,4.44,low,Data Analyst Consultant Senior Consultant Project Analyst Risk Analyst
853448,Programme Delivery,position data analyst consultant senior consultant project analyst risk analyst biography business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs,"Supports programme delivery through planning, coordination, tracking actions, and driving milestones.",0.0,0.036591,0.304926,0.121971,12.2,low,"Contributed to stakeholder coordination, issue tracking, and process improvement activity."
853448,Python,position data analyst consultant senior consultant project analyst risk analyst biography business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs,"Uses Python for scripting, automation, backend development, and data analysis.",0.0,0.015245,0.127042,0.050817,5.08,low,Data Analyst Consultant Senior Consultant Project Analyst Risk Analyst
853448,Stakeholder Management,position data analyst consultant senior consultant project analyst risk analyst biography business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs,"Manages stakeholders by gathering requirements, aligning priorities, and communicating progress clearly.",0.8,0.015944,0.132864,0.533145,53.31,medium,Worked with business and technology teams to refine requirements and test delivery outputs.
853448,Risk Controls,position data analyst consultant senior consultant project analyst risk analyst biography business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs,"Applies risk controls to assess issues, strengthen governance, and improve control effectiveness.",0.0,0.029784,0.248203,0.099281,9.93,low,"Business-focused analyst with experience across reporting, controls, and stakeholder engagement."
853448,Power BI,position data analyst consultant senior consultant project analyst risk analyst biography business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs,"Uses Power BI to build dashboards, visualise data, and communicate performance insights.",0.0,0.013161,0.109677,0.043871,4.39,low,Data Analyst Consultant Senior Consultant Project Analyst Risk Analyst
853448,Data Governance,position data analyst consultant senior consultant project analyst risk analyst biography business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs,"Evidence of Data Governance includes practical delivery using Data Governance to solve problems, support implementation, analyse information, and contribute to business outcomes.",0.0,0.024939,0.207822,0.083129,8.31,low,Brings a practical approach to structured problem solving and cross-functional delivery.
853448,Regulatory Reporting,position data analyst consultant senior consultant project analyst risk analyst biography business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs,"Supports regulatory reporting by preparing accurate submissions, validating data, and meeting reporting requirements.",0.0,0.02918,0.243163,0.097265,9.73,low,Supported reporting and control improvements across a regulated programme.
853448,SQL,position data analyst consultant senior consultant project analyst risk analyst biography business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery description contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs,"Uses SQL to query databases, join tables, transform data, and support reporting or analysis.",0.0,0.016843,0.140355,0.056142,5.61,low,Supported reporting and control improvements across a regulated programme.
146489,Data Analysis,position business analyst consultant project analyst senior consultant risk analyst biography consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity,"Applies data analysis to interpret datasets, identify patterns, and produce actionable insights.",0.0,0.027289,0.227409,0.090964,9.1,low,Comfortable translating business needs into clear analysis and execution plans.
146489,Risk Controls,position business analyst consultant project analyst senior consultant risk analyst biography consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity,"Applies risk controls to assess issues, strengthen governance, and improve control effectiveness.",0.0,0.029967,0.249726,0.09989,9.99,low,"Consulting professional supporting data quality, governance, and delivery outcomes."
146489,ETL Design,position business analyst consultant project analyst senior consultant risk analyst biography consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity,"Designs ETL processes to extract, transform, validate, and load data across systems.",0.0,0.014721,0.122676,0.04907,4.91,low,"Consulting professional supporting data quality, governance, and delivery outcomes."
146489,Data Governance,position business analyst consultant project analyst senior consultant risk analyst biography consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity,"Evidence of Data Governance includes practical delivery using Data Governance to solve problems, support implementation, analyse information, and contribute to business outcomes.",0.8,0.081316,0.677635,0.751054,75.11,high,"Consulting professional supporting data quality, governance, and delivery outcomes."
146489,SQL,position business analyst consultant project analyst senior consultant risk analyst biography consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity,"Uses SQL to query databases, join tables, transform data, and support reporting or analysis.",0.0,0.026243,0.218692,0.087477,8.75,low,Comfortable translating business needs into clear analysis and execution plans.
146489,Power BI,position business analyst consultant project analyst senior consultant risk analyst biography consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity,"Uses Power BI to build dashboards, visualise data, and communicate performance insights.",0.0,0.013898,0.115819,0.046328,4.63,low,"Consulting professional supporting data quality, governance, and delivery outcomes."
146489,Regulatory Reporting,position business analyst consultant project analyst senior consultant risk analyst biography consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans description contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme supported reporting and control improvements across a regulated programme worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity worked with business and technology teams to refine requirements and test delivery outputs worked with business and technology teams to refine requirements and test delivery outputs contributed to stakeholder coordination issue tracking and process improvement activity supported reporting and control improvements across a regulated programme contributed to stakeholder coordination issue tracking and process improvement activity,"Supports regulatory reporting by preparing accurate submissions, validating data, and meeting reporting requirements.",0.0,0.02918,0.243163,0.097265,9.73,low,Supported reporting and control improvements across a regulated programme.
