talentlinkId,skill_id,skill,category,declared_skills_json,is_declared_skill,position_text,job_history_text,biography_text,combined_text,biography_tfidf_score,job_description_tfidf_score,biography_confidence_score,job_description_confidence_score,confidence_score,sum_tfidf_score,biography_competency_score,job_description_competency_score,sum_competency_score,competency_score_rank
70407340,SK003,ETL Design,Data Engineering,"[""Stakeholder Management"", ""Python"", ""Power BI"", ""Risk Controls"", ""SQL"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance""]",True,Senior Consultant Consultant Project Analyst Risk Analyst Business Analyst,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.",0.006935,0.0,0.4,0.0,20.0,0.006935,0.28,0.0,0.28,9
70407340,SK004,Power BI,Analytics,"[""Stakeholder Management"", ""Python"", ""Power BI"", ""Risk Controls"", ""SQL"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance""]",True,Senior Consultant Consultant Project Analyst Risk Analyst Business Analyst,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.",0.0,0.0,0.4,0.0,20.0,0.0,0.0,0.0,0.0,-1
70407340,SK005,Programme Delivery,Delivery,"[""Stakeholder Management"", ""Python"", ""Power BI"", ""Risk Controls"", ""SQL"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance""]",True,Senior Consultant Consultant Project Analyst Risk Analyst Business Analyst,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.",0.032555,0.093713,0.4,0.4,40.0,0.126268,1.3,3.75,5.05,2
70407340,SK006,Python,Engineering,"[""Stakeholder Management"", ""Python"", ""Power BI"", ""Risk Controls"", ""SQL"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance""]",True,Senior Consultant Consultant Project Analyst Risk Analyst Business Analyst,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.",0.020714,0.009414,0.4,0.0,20.0,0.030128,0.83,0.0,0.83,8
70407340,SK007,Regulatory Reporting,Compliance,"[""Stakeholder Management"", ""Python"", ""Power BI"", ""Risk Controls"", ""SQL"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance""]",True,Senior Consultant Consultant Project Analyst Risk Analyst Business Analyst,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.",0.007013,0.032898,0.4,0.4,40.0,0.039911,0.28,1.32,1.6,3
70407340,SK008,Risk Controls,Risk,"[""Stakeholder Management"", ""Python"", ""Power BI"", ""Risk Controls"", ""SQL"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance""]",True,Senior Consultant Consultant Project Analyst Risk Analyst Business Analyst,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.",0.0,0.030793,0.4,0.4,40.0,0.030793,0.0,1.23,1.23,6
70407340,SK009,SQL,Data Engineering,"[""Stakeholder Management"", ""Python"", ""Power BI"", ""Risk Controls"", ""SQL"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance""]",True,Senior Consultant Consultant Project Analyst Risk Analyst Business Analyst,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.",0.018856,0.008572,0.4,0.4,40.0,0.027428,0.75,0.34,1.1,7
70407340,SK010,Stakeholder Management,Delivery,"[""Stakeholder Management"", ""Python"", ""Power BI"", ""Risk Controls"", ""SQL"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance""]",True,Senior Consultant Consultant Project Analyst Risk Analyst Business Analyst,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.",0.015388,0.030897,0.0,0.4,20.0,0.046285,0.0,1.24,1.24,5
70726434,SK001,Data Analysis,Analytics,"[""Data Analysis"", ""Regulatory Reporting""]",True,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.015036,0.0,0.0,0.0,0.015036,0.0,0.0,0.0,-1
70726434,SK002,Data Governance,Governance,"[""Data Analysis"", ""Regulatory Reporting""]",False,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.007672,0.0,0.4,20.0,0.007672,0.0,0.31,0.31,5
70726434,SK003,ETL Design,Data Engineering,"[""Data Analysis"", ""Regulatory Reporting""]",False,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
70726434,SK004,Power BI,Analytics,"[""Data Analysis"", ""Regulatory Reporting""]",False,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
70726434,SK005,Programme Delivery,Delivery,"[""Data Analysis"", ""Regulatory Reporting""]",False,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.105189,0.0,0.4,20.0,0.105189,0.0,4.21,4.21,1
70726434,SK006,Python,Engineering,"[""Data Analysis"", ""Regulatory Reporting""]",False,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.008358,0.0,0.0,0.0,0.008358,0.0,0.0,0.0,-1
70726434,SK007,Regulatory Reporting,Compliance,"[""Data Analysis"", ""Regulatory Reporting""]",True,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.02921,0.0,0.4,20.0,0.02921,0.0,1.17,1.17,2
70726434,SK008,Risk Controls,Risk,"[""Data Analysis"", ""Regulatory Reporting""]",False,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.02734,0.0,0.4,20.0,0.02734,0.0,1.09,1.09,4
70726434,SK009,SQL,Data Engineering,"[""Data Analysis"", ""Regulatory Reporting""]",False,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.007611,0.0,0.4,20.0,0.007611,0.0,0.3,0.3,6
70726434,SK010,Stakeholder Management,Delivery,"[""Data Analysis"", ""Regulatory Reporting""]",False,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.027433,0.0,0.4,20.0,0.027433,0.0,1.1,1.1,3
71462,SK001,Data Analysis,Analytics,"[""Stakeholder Management"", ""Data Analysis"", ""Risk Controls"", ""Programme Delivery"", ""ETL Design"", ""SQL"", ""Python"", ""Regulatory Reporting""]",True,Project Analyst Risk Analyst Business Analyst Data Analyst Senior Consultant,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.",0.006581,0.016997,0.4,0.0,20.0,0.023578,0.26,0.0,0.26,9
71462,SK002,Data Governance,Governance,"[""Stakeholder Management"", ""Data Analysis"", ""Risk Controls"", ""Programme Delivery"", ""ETL Design"", ""SQL"", ""Python"", ""Regulatory Reporting""]",False,Project Analyst Risk Analyst Business Analyst Data Analyst Senior Consultant,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.",0.085472,0.007627,0.7,0.4,55.0,0.093099,5.98,0.31,6.29,1
71462,SK003,ETL Design,Data Engineering,"[""Stakeholder Management"", ""Data Analysis"", ""Risk Controls"", ""Programme Delivery"", ""ETL Design"", ""SQL"", ""Python"", ""Regulatory Reporting""]",True,Project Analyst Risk Analyst Business Analyst Data Analyst Senior Consultant,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme.",0.006797,0.0,0.4,0.0,20.0,0.006797,0.27,0.0,0.27,8
