talentlinkId,skills,biography,description,position,standardized_summary,matched_skills_json,clean_skill_evidence_text
4974590,"['Stakeholder Management', 'Regulatory Reporting', 'Python', 'Risk Controls', 'Power BI', 'SQL', 'Data Governance', 'Programme Delivery', 'Data Analysis', 'ETL Design']","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Comfortable translating business needs into clear analysis and execution plans.",business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,Risk Analyst Business Analyst Project Analyst,"Biography: Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Comfortable translating business needs into clear analysis and execution plans.","[{""skill"": ""Stakeholder Management"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""medium""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Comfortable translating business needs into clear analysis and execution plans."", ""evidence_sentence"": ""Comfortable translating business needs into clear analysis and execution plans."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Data Analysis"", ""evidence_phrase"": ""Comfortable translating business needs into clear analysis and execution plans."", ""evidence_sentence"": ""Comfortable translating business needs into clear analysis and execution plans."", ""evidence_strength"": ""low""}]",business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans
3421820,"['Stakeholder Management', 'ETL Design', 'Power BI', 'SQL', 'Risk Controls', 'Python', 'Regulatory Reporting', 'Data Analysis', 'Programme Delivery', 'Data Governance']","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration.",business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration supports complex programmes with a focus on quality pace and collaboration,Risk Analyst Data Analyst,"Biography: Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration.","[{""skill"": ""Stakeholder Management"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""medium""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Supports complex programmes with a focus on quality, pace, and collaboration."", ""evidence_sentence"": ""Supports complex programmes with a focus on quality, pace, and collaboration."", ""evidence_strength"": ""low""}]",business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration supports complex programmes with a focus on quality pace and collaboration
602681,"['Risk Controls', 'ETL Design', 'Data Analysis', 'Programme Delivery', 'Regulatory Reporting', 'SQL', 'Python', 'Data Governance', 'Stakeholder Management', 'Power BI']","Experienced consultant with a background in data, risk, and transformation delivery. Supports complex programmes with a focus on quality, pace, and collaboration.",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration,Business Analyst Consultant Risk Analyst Project Analyst Data Analyst,"Biography: Experienced consultant with a background in data, risk, and transformation delivery. Supports complex programmes with a focus on quality, pace, and collaboration.","[{""skill"": ""Risk Controls"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""ETL Design"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Analysis"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Governance"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}]",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration
34702473,"['Regulatory Reporting', 'Programme Delivery', 'Data Governance', 'SQL', 'ETL Design', 'Power BI', 'Data Analysis', 'Python', 'Stakeholder Management', 'Risk Controls']","Experienced consultant with a background in data, risk, and transformation delivery. Comfortable translating business needs into clear analysis and execution plans.",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans,Business Analyst,"Biography: Experienced consultant with a background in data, risk, and transformation delivery. Comfortable translating business needs into clear analysis and execution plans.","[{""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Governance"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""ETL Design"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Analysis"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}]",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans
60903955,"['SQL', 'Python', 'Data Governance', 'Data Analysis', 'Programme Delivery', 'Regulatory Reporting', 'ETL Design', 'Stakeholder Management', 'Risk Controls', 'Power BI']","Experienced consultant with a background in data, risk, and transformation delivery. Brings a practical approach to structured problem solving and cross-functional delivery.",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery,Project Analyst Consultant Senior Consultant Risk Analyst,"Biography: Experienced consultant with a background in data, risk, and transformation delivery. Brings a practical approach to structured problem solving and cross-functional delivery.","[{""skill"": ""SQL"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Governance"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Analysis"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""ETL Design"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Stakeholder Management"", ""evidence_phrase"": ""Brings a practical approach to structured problem solving and cross-functional delivery."", ""evidence_sentence"": ""Brings a practical approach to structured problem solving and cross-functional delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}]",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery
888795,"['Python', 'ETL Design', 'SQL', 'Data Analysis', 'Stakeholder Management', 'Data Governance', 'Programme Delivery', 'Regulatory Reporting', 'Risk Controls', 'Power BI']","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.",consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans consulting professional supporting data quality governance and delivery outcomes,Data Analyst Risk Analyst Business Analyst Consultant,"Biography: Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.","[{""skill"": ""Python"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""ETL Design"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Data Analysis"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Data Governance"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""medium""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}]",consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans consulting professional supporting data quality governance and delivery outcomes
473095,"['Power BI', 'Stakeholder Management', 'SQL', 'Programme Delivery', 'Regulatory Reporting', 'Python', 'Data Governance', 'ETL Design', 'Data Analysis', 'Risk Controls']","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Brings a practical approach to structured problem solving and cross-functional delivery.",business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery,Risk Analyst Business Analyst Data Analyst Consultant Project Analyst,"Biography: Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Brings a practical approach to structured problem solving and cross-functional delivery.","[{""skill"": ""Power BI"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Stakeholder Management"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""medium""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Brings a practical approach to structured problem solving and cross-functional delivery."", ""evidence_sentence"": ""Brings a practical approach to structured problem solving and cross-functional delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Data Governance"", ""evidence_phrase"": ""Brings a practical approach to structured problem solving and cross-functional delivery."", ""evidence_sentence"": ""Brings a practical approach to structured problem solving and cross-functional delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}]",business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery
70242778,"['Stakeholder Management', 'ETL Design', 'Programme Delivery', 'Risk Controls', 'Data Governance', 'SQL', 'Data Analysis', 'Python', 'Power BI', 'Regulatory Reporting']","Experienced consultant with a background in data, risk, and transformation delivery. Supports complex programmes with a focus on quality, pace, and collaboration.",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration,Consultant Risk Analyst,"Biography: Experienced consultant with a background in data, risk, and transformation delivery. Supports complex programmes with a focus on quality, pace, and collaboration.","[{""skill"": ""ETL Design"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Governance"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Analysis"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}]",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration
3980258,"['Python', 'Stakeholder Management', 'Regulatory Reporting', 'ETL Design', 'SQL', 'Data Governance', 'Power BI', 'Risk Controls', 'Programme Delivery', 'Data Analysis']","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration.",business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration supports complex programmes with a focus on quality pace and collaboration,Project Analyst,"Biography: Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration.","[{""skill"": ""Stakeholder Management"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""medium""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Supports complex programmes with a focus on quality, pace, and collaboration."", ""evidence_sentence"": ""Supports complex programmes with a focus on quality, pace, and collaboration."", ""evidence_strength"": ""low""}]",business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration supports complex programmes with a focus on quality pace and collaboration
60598851,"['Data Analysis', 'Risk Controls', 'Data Governance', 'SQL', 'Programme Delivery', 'Python', 'Stakeholder Management', 'Power BI', 'Regulatory Reporting']","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration.",business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,Risk Analyst Consultant Data Analyst,"Biography: Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration.","[{""skill"": ""Risk Controls"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Supports complex programmes with a focus on quality, pace, and collaboration."", ""evidence_sentence"": ""Supports complex programmes with a focus on quality, pace, and collaboration."", ""evidence_strength"": ""low""}, {""skill"": ""Stakeholder Management"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""medium""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}]",business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration
95295586,"['Regulatory Reporting', 'Data Analysis', 'Programme Delivery', 'Risk Controls', 'ETL Design', 'SQL', 'Power BI', 'Data Governance', 'Stakeholder Management', 'Python']","Experienced consultant with a background in data, risk, and transformation delivery. Comfortable translating business needs into clear analysis and execution plans.",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans,Risk Analyst Project Analyst Data Analyst Senior Consultant Business Analyst,"Biography: Experienced consultant with a background in data, risk, and transformation delivery. Comfortable translating business needs into clear analysis and execution plans.","[{""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Analysis"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""ETL Design"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Governance"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}]",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans
