talentlinkId,skill_id,skill,category,cleaned_description,source,matched_aliases,evidence_snippets,taxonomy_score,tfidf_score,similarity_score,graph_boost_score,final_score,competency_score,employee_average_competency_score,score_band
1802018,SK009,SQL,Data Engineering,supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.010031,0.010031,0.0,0.0,0.0,2.73,low
1802018,SK010,Stakeholder Management,Delivery,supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,alias,"[""stakeholder engagement""]","[""supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration""]",0.91,0.0,0.0,0.0,0.273,27.3,2.73,medium
90882505,SK001,Data Analysis,Analytics,brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.018873,0.018873,0.0,0.0,0.0,3.53,low
90882505,SK002,Data Governance,Governance,brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.024486,0.024486,0.0,0.0,0.0,3.53,low
90882505,SK003,ETL Design,Data Engineering,brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,3.53,low
90882505,SK004,Power BI,Analytics,brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,3.53,low
90882505,SK005,Programme Delivery,Delivery,brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.015774,0.015774,0.0,0.0,0.0,3.53,low
90882505,SK006,Python,Engineering,brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.074093,0.074093,0.0,0.0,0.0,3.53,low
90882505,SK007,Regulatory Reporting,Compliance,brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.016798,0.016798,0.0,0.0,0.0,3.53,low
90882505,SK008,Risk Controls,Risk,brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.015517,0.015517,0.0,0.0,0.0,3.53,low
90882505,SK009,SQL,Data Engineering,brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.009553,0.009553,0.0,0.0,0.0,3.53,low
90882505,SK010,Stakeholder Management,Delivery,brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,alias,"[""stakeholder engagement""]","[""brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery""]",0.91,0.114032,0.114032,0.0,0.352822,35.28,3.53,medium
7423230,SK001,Data Analysis,Analytics,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.03887,0.03887,0.0,0.0,0.0,2.73,low
7423230,SK002,Data Governance,Governance,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.024836,0.024836,0.0,0.0,0.0,2.73,low
7423230,SK003,ETL Design,Data Engineering,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,2.73,low
7423230,SK004,Power BI,Analytics,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,2.73,low
7423230,SK005,Programme Delivery,Delivery,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,2.73,low
7423230,SK006,Python,Engineering,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.023746,0.023746,0.0,0.0,0.0,2.73,low
7423230,SK007,Regulatory Reporting,Compliance,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.017038,0.017038,0.0,0.0,0.0,2.73,low
7423230,SK008,Risk Controls,Risk,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.015738,0.015738,0.0,0.0,0.0,2.73,low
7423230,SK009,SQL,Data Engineering,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.021614,0.021614,0.0,0.0,0.0,2.73,low
7423230,SK010,Stakeholder Management,Delivery,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,alias,"[""stakeholder engagement""]","[""comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans""]",0.91,0.0,0.0,0.0,0.273,27.3,2.73,medium
9240971,SK001,Data Analysis,Analytics,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.031124,0.031124,0.0,0.0,0.0,4.6,low
9240971,SK002,Data Governance,Governance,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,alias,"[""data quality""]","[""consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans""]",0.92,0.107062,0.107062,0.0,0.350943,35.09,4.6,medium
9240971,SK003,ETL Design,Data Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.008514,0.008514,0.0,0.0,0.0,4.6,low
9240971,SK004,Power BI,Analytics,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,4.6,low
9240971,SK005,Programme Delivery,Delivery,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.039965,0.039965,0.0,0.0,0.0,4.6,low
9240971,SK006,Python,Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.018762,0.018762,0.0,0.0,0.0,4.6,low
9240971,SK007,Regulatory Reporting,Compliance,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,graph,[],[],0.0,0.008609,0.008609,0.056151,0.056151,5.62,4.6,low
9240971,SK008,Risk Controls,Risk,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,graph,[],[],0.0,0.0,0.0,0.052642,0.052642,5.26,4.6,low
9240971,SK009,SQL,Data Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.01708,0.01708,0.0,0.0,0.0,4.6,low
9240971,SK010,Stakeholder Management,Delivery,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.01889,0.01889,0.0,0.0,0.0,4.6,low
84040798,SK001,Data Analysis,Analytics,consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration consulting professional supporting data quality governance and delivery outcomes,,[],[],0.0,0.008376,0.008376,0.0,0.0,0.0,4.67,low
84040798,SK002,Data Governance,Governance,consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration consulting professional supporting data quality governance and delivery outcomes,alias,"[""data quality""]","[""consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration consulting professional supporting data quality governance and delivery outcomes""]",0.92,0.114757,0.114757,0.0,0.35633,35.63,4.67,medium
84040798,SK003,ETL Design,Data Engineering,consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration consulting professional supporting data quality governance and delivery outcomes,,[],[],0.0,0.00865,0.00865,0.0,0.0,0.0,4.67,low
84040798,SK004,Power BI,Analytics,consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration consulting professional supporting data quality governance and delivery outcomes,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,4.67,low
84040798,SK005,Programme Delivery,Delivery,consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration consulting professional supporting data quality governance and delivery outcomes,,[],[],0.0,0.052751,0.052751,0.0,0.0,0.0,4.67,low
84040798,SK006,Python,Engineering,consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration consulting professional supporting data quality governance and delivery outcomes,,[],[],0.0,0.009273,0.009273,0.0,0.0,0.0,4.67,low
84040798,SK007,Regulatory Reporting,Compliance,consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration consulting professional supporting data quality governance and delivery outcomes,graph,[],[],0.0,0.02032,0.02032,0.057013,0.057013,5.7,4.67,low
84040798,SK008,Risk Controls,Risk,consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration consulting professional supporting data quality governance and delivery outcomes,graph,[],[],0.0,0.0,0.0,0.053449,0.053449,5.34,4.67,low
84040798,SK009,SQL,Data Engineering,consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration consulting professional supporting data quality governance and delivery outcomes,,[],[],0.0,0.008444,0.008444,0.0,0.0,0.0,4.67,low
84040798,SK010,Stakeholder Management,Delivery,consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration consulting professional supporting data quality governance and delivery outcomes,,[],[],0.0,0.019194,0.019194,0.0,0.0,0.0,4.67,low
27551135,SK001,Data Analysis,Analytics,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.03887,0.03887,0.0,0.0,0.0,2.73,low
27551135,SK002,Data Governance,Governance,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.024836,0.024836,0.0,0.0,0.0,2.73,low
27551135,SK003,ETL Design,Data Engineering,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,2.73,low
27551135,SK004,Power BI,Analytics,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,2.73,low
27551135,SK005,Programme Delivery,Delivery,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,2.73,low
27551135,SK006,Python,Engineering,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.023746,0.023746,0.0,0.0,0.0,2.73,low
27551135,SK007,Regulatory Reporting,Compliance,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.017038,0.017038,0.0,0.0,0.0,2.73,low
27551135,SK008,Risk Controls,Risk,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.015738,0.015738,0.0,0.0,0.0,2.73,low
27551135,SK009,SQL,Data Engineering,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.021614,0.021614,0.0,0.0,0.0,2.73,low
27551135,SK010,Stakeholder Management,Delivery,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,alias,"[""stakeholder engagement""]","[""comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans""]",0.91,0.0,0.0,0.0,0.273,27.3,2.73,medium
77839607,SK001,Data Analysis,Analytics,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.032328,0.032328,0.0,0.0,0.0,0.0,low
77839607,SK002,Data Governance,Governance,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.014755,0.014755,0.0,0.0,0.0,0.0,low
77839607,SK003,ETL Design,Data Engineering,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.008843,0.008843,0.0,0.0,0.0,0.0,low
77839607,SK004,Power BI,Analytics,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
77839607,SK005,Programme Delivery,Delivery,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.020697,0.020697,0.0,0.0,0.0,0.0,low
77839607,SK006,Python,Engineering,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.019488,0.019488,0.0,0.0,0.0,0.0,low
77839607,SK007,Regulatory Reporting,Compliance,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.008942,0.008942,0.0,0.0,0.0,0.0,low
77839607,SK008,Risk Controls,Risk,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.026369,0.026369,0.0,0.0,0.0,0.0,low
77839607,SK009,SQL,Data Engineering,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.017741,0.017741,0.0,0.0,0.0,0.0,low
77839607,SK010,Stakeholder Management,Delivery,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.019621,0.019621,0.0,0.0,0.0,0.0,low
2233658,SK001,Data Analysis,Analytics,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.008376,0.008376,0.0,0.0,0.0,4.67,low
2233658,SK002,Data Governance,Governance,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,alias,"[""data quality""]","[""consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration""]",0.92,0.114757,0.114757,0.0,0.35633,35.63,4.67,medium
2233658,SK003,ETL Design,Data Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.00865,0.00865,0.0,0.0,0.0,4.67,low
2233658,SK004,Power BI,Analytics,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,4.67,low
2233658,SK005,Programme Delivery,Delivery,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.052751,0.052751,0.0,0.0,0.0,4.67,low
2233658,SK006,Python,Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.009273,0.009273,0.0,0.0,0.0,4.67,low
2233658,SK007,Regulatory Reporting,Compliance,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,graph,[],[],0.0,0.02032,0.02032,0.057013,0.057013,5.7,4.67,low
2233658,SK008,Risk Controls,Risk,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,graph,[],[],0.0,0.0,0.0,0.053449,0.053449,5.34,4.67,low
2233658,SK009,SQL,Data Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.008444,0.008444,0.0,0.0,0.0,4.67,low
2233658,SK010,Stakeholder Management,Delivery,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.019194,0.019194,0.0,0.0,0.0,4.67,low
32885741,SK001,Data Analysis,Analytics,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.008376,0.008376,0.0,0.0,0.0,4.67,low
32885741,SK002,Data Governance,Governance,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,alias,"[""data quality""]","[""consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration""]",0.92,0.114757,0.114757,0.0,0.35633,35.63,4.67,medium
32885741,SK003,ETL Design,Data Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.00865,0.00865,0.0,0.0,0.0,4.67,low
32885741,SK004,Power BI,Analytics,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,4.67,low
32885741,SK005,Programme Delivery,Delivery,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.052751,0.052751,0.0,0.0,0.0,4.67,low
32885741,SK006,Python,Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.009273,0.009273,0.0,0.0,0.0,4.67,low
32885741,SK007,Regulatory Reporting,Compliance,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,graph,[],[],0.0,0.02032,0.02032,0.057013,0.057013,5.7,4.67,low
32885741,SK008,Risk Controls,Risk,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,graph,[],[],0.0,0.0,0.0,0.053449,0.053449,5.34,4.67,low
32885741,SK009,SQL,Data Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.008444,0.008444,0.0,0.0,0.0,4.67,low
32885741,SK010,Stakeholder Management,Delivery,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.019194,0.019194,0.0,0.0,0.0,4.67,low
6943949,SK001,Data Analysis,Analytics,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.018683,0.018683,0.0,0.0,0.0,3.52,low
6943949,SK002,Data Governance,Governance,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.024239,0.024239,0.0,0.0,0.0,3.52,low
6943949,SK003,ETL Design,Data Engineering,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,3.52,low
6943949,SK004,Power BI,Analytics,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,3.52,low
6943949,SK005,Programme Delivery,Delivery,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.015614,0.015614,0.0,0.0,0.0,3.52,low
6943949,SK006,Python,Engineering,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.073345,0.073345,0.0,0.0,0.0,3.52,low
6943949,SK007,Regulatory Reporting,Compliance,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.016628,0.016628,0.0,0.0,0.0,3.52,low
6943949,SK008,Risk Controls,Risk,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.01536,0.01536,0.0,0.0,0.0,3.52,low
6943949,SK009,SQL,Data Engineering,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.009456,0.009456,0.0,0.0,0.0,3.52,low
6943949,SK010,Stakeholder Management,Delivery,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,alias,"[""stakeholder engagement""]","[""business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery""]",0.91,0.11288,0.11288,0.0,0.352016,35.2,3.52,medium
97313825,SK001,Data Analysis,Analytics,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.008735,0.008735,0.0,0.0,0.0,0.0,low
97313825,SK002,Data Governance,Governance,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.030314,0.030314,0.0,0.0,0.0,0.0,low
97313825,SK003,ETL Design,Data Engineering,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.009022,0.009022,0.0,0.0,0.0,0.0,low
97313825,SK004,Power BI,Analytics,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
97313825,SK005,Programme Delivery,Delivery,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.033681,0.033681,0.0,0.0,0.0,0.0,low
97313825,SK006,Python,Engineering,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.009671,0.009671,0.0,0.0,0.0,0.0,low
97313825,SK007,Regulatory Reporting,Compliance,experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.021192,0.021192,0.0,0.0,0.0,0.0,low
